"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-11","2023","02","1.3898E-6","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-12","2023","02","1.03653E-5","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-15","2023","02","0.0001077822","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-16","2023","02","3.61439E-5","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-17","2023","02","6.29046E-5","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-18","2023","02","0.0006646355","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-19","2023","02","0.0004676609","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-20","2023","02","0.000278431","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-21","2023","02","0.0009010954","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-22","2023","02","0.0016706539","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-23","2023","02","0.000170535","NRSC VIC MODEL"
"Ganga Basin","Kali Sindh and others up to Confluence with Parbati","2023-02-24","2023","02","0.000144728","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-01","2023","02","3.5503E-6","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-04","2023","02","3.3982E-6","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-15","2023","02","0.0015187475","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-17","2023","02","7.844E-7","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Kosi","2023-02-24","2023","02","0.8922539456","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-03","2023","02","0.0166235376","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-07","2023","02","0.0220564834","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-09","2023","02","0.0948571976","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-10","2023","02","0.0036590112","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-11","2023","02","0.0043503239","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-12","2023","02","0.1914270167","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-13","2023","02","0.0451947838","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-14","2023","02","0.0485100778","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-22","2023","02","3.4011702407","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Ramganga","2023-02-24","2023","02","0.4578288709","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-01","2023","02","0.0087717946","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-02","2023","02","0.0040824103","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-03","2023","02","0.0937185611","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-04","2023","02","0.1094989506","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-05","2023","02","0.1162760947","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-06","2023","02","0.0586532031","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-07","2023","02","0.031424678","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-08","2023","02","0.0519750641","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-15","2023","02","0.0759603908","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-17","2023","02","0.0344095109","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-18","2023","02","0.025451012","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-20","2023","02","0.0255907618","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-21","2023","02","0.0807845515","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-22","2023","02","0.0232337202","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-23","2023","02","0.005003384","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-01","2023","02","0.0006328131","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-02","2023","02","0.0010474998","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-03","2023","02","0.0524281251","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-04","2023","02","0.0592178556","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-05","2023","02","0.1096862356","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-06","2023","02","0.0498916379","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-08","2023","02","0.0074605682","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-07","2023","02","0.0023537903","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-15","2023","02","0.049159624","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-17","2023","02","0.0394956325","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-18","2023","02","0.017844665","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-20","2023","02","0.027241506","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-21","2023","02","0.0869939086","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-22","2023","02","1.872E-6","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-23","2023","02","0.0080220023","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-09","2023","02","0.0312295798","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-02-24","2023","02","3.0000559145","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-01","2023","02","2.226E-7","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-02","2023","02","0.0073226478","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-03","2023","02","0.006979307","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-04","2023","02","0.0116686849","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-05","2023","02","0.0043559595","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-06","2023","02","0.0036916588","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-08","2023","02","0.0001836267","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-07","2023","02","0.0014332792","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-15","2023","02","0.0015503592","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-16","2023","02","0.0017832568","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-17","2023","02","0.0015287017","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-19","2023","02","0.0034375949","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-18","2023","02","0.0001117824","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-20","2023","02","0.0108079178","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-21","2023","02","0.0149386349","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-22","2023","02","0.0231667883","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-23","2023","02","0.0003846514","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-02-24","2023","02","0.8907126088","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-09","2023","02","0.007946277","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-17","2023","02","0.0001038652","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-19","2023","02","2.12151E-5","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-02-24","2023","02","3.5263833809","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-01","2023","02","0.0015613903","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-06","2023","02","0.0453619794","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-07","2023","02","0.4071751561","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-09","2023","02","0.2055641706","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-10","2023","02","1.5871810735","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-11","2023","02","0.413272154","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-12","2023","02","0.1217619405","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-13","2023","02","8.4963E-6","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-14","2023","02","0.0022635003","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-16","2023","02","0.0003291557","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-17","2023","02","0.0502586444","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-19","2023","02","0.0002561031","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-21","2023","02","0.0051241195","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-22","2023","02","4.4303234919","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-23","2023","02","0.0006192916","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-02-24","2023","02","0.3211629694","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-01","2023","02","0.0057989618","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-04","2023","02","0.0069999464","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-03","2023","02","0.005304449","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-05","2023","02","0.0028251103","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-06","2023","02","0.0032920142","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-08","2023","02","0.0004192967","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-12","2023","02","0.0001858801","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-13","2023","02","7.64483E-5","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-15","2023","02","0.0024929419","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-16","2023","02","0.0088623307","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-17","2023","02","1.36708E-5","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-18","2023","02","4.4774E-6","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-21","2023","02","0.0045829083","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-23","2023","02","0.0001264223","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-02-01","2023","02","0.0026230713","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-02-02","2023","02","0.0053373336","NRSC VIC MODEL"
